"기준연도","행정구역코드","통계항목","통계값"
2024,23050570,"to_in_008",13077
2024,23050580,"to_in_001",28642
2024,23050580,"to_in_007",14129
2024,23050580,"to_in_008",14513
2024,23050590,"to_in_001",15258
2024,23050590,"to_in_007",7382
2024,23050590,"to_in_008",7876
2024,23050600,"to_in_001",22056
2024,23050600,"to_in_007",10757
2024,23050600,"to_in_008",11299
2024,23050610,"to_in_001",16054
2024,23050610,"to_in_007",7996
2024,23050610,"to_in_008",8058
2024,23050620,"to_in_001",18253
2024,23050620,"to_in_007",8825
2024,23050620,"to_in_008",9428
2024,23050630,"to_in_001",14024
2024,23050630,"to_in_007",6934
2024,23050630,"to_in_008",7090
2024,23050640,"to_in_001",21731
2024,23050640,"to_in_007",10460
2024,23050640,"to_in_008",11271
2024,23050670,"to_in_001",20432
2024,23050670,"to_in_007",10610
2024,23050670,"to_in_008",9822
2024,23050720,"to_in_001",31482
2024,23050720,"to_in_007",15787
2024,23050720,"to_in_008",15695
2024,23050730,"to_in_001",33116
2024,23050730,"to_in_007",17216
2024,23050730,"to_in_008",15900
2024,23050740,"to_in_001",43040
2024,23050740,"to_in_007",23060
2024,23050740,"to_in_008",19980
2024,23050750,"to_in_001",18223
2024,23050750,"to_in_007",9109
2024,23050750,"to_in_008",9114
2024,23050760,"to_in_001",37063
2024,23050760,"to_in_007",18298
2024,23050760,"to_in_008",18765
2024,23060,"to_in_001",504885
2024,23060,"to_in_007",248443
2024,23060,"to_in_008",256442
2024,23060510,"to_in_001",36731
2024,23060510,"to_in_007",17652
2024,23060510,"to_in_008",19079
2024,23060520,"to_in_001",16320
2024,23060520,"to_in_007",8076
2024,23060520,"to_in_008",8244
2024,23060530,"to_in_001",16026
2024,23060530,"to_in_007",7873
2024,23060530,"to_in_008",8153
2024,23060540,"to_in_001",38434
2024,23060540,"to_in_007",18902
2024,23060540,"to_in_008",19532
2024,23060550,"to_in_001",37993
2024,23060550,"to_in_007",18669
2024,23060550,"to_in_008",19324
2024,23060560,"to_in_001",16800
2024,23060560,"to_in_007",8302
2024,23060560,"to_in_008",8498
2024,23060570,"to_in_001",15166
2024,23060570,"to_in_007",7424
2024,23060570,"to_in_008",7742
2024,23060580,"to_in_001",28669
2024,23060580,"to_in_007",14032
2024,23060580,"to_in_008",14637
2024,23060590,"to_in_001",19588
2024,23060590,"to_in_007",9465
2024,23060590,"to_in_008",10123
2024,23060600,"to_in_001",16140
2024,23060600,"to_in_007",7692
2024,23060600,"to_in_008",8448
2024,23060610,"to_in_001",12081
2024,23060610,"to_in_007",6241
2024,23060610,"to_in_008",5840
2024,23060620,"to_in_001",34510
2024,23060620,"to_in_007",17257
2024,23060620,"to_in_008",17253
2024,23060630,"to_in_001",14754
2024,23060630,"to_in_007",7492
2024,23060630,"to_in_008",7262
2024,23060640,"to_in_001",17828
2024,23060640,"to_in_007",8629
2024,23060640,"to_in_008",9199
2024,23060650,"to_in_001",31795
2024,23060650,"to_in_007",15563
2024,23060650,"to_in_008",16232
2024,23060660,"to_in_001",16172
2024,23060660,"to_in_007",8109
2024,23060660,"to_in_008",8063
2024,23060670,"to_in_001",19318
2024,23060670,"to_in_007",9380
2024,23060670,"to_in_008",9938
2024,23060680,"to_in_001",27710
2024,23060680,"to_in_007",13223
2024,23060680,"to_in_008",14487
2024,23060690,"to_in_001",11753
2024,23060690,"to_in_007",5992
2024,23060690,"to_in_008",5761
2024,23060700,"to_in_001",25382
2024,23060700,"to_in_007",12703
2024,23060700,"to_in_008",12679
2024,23060710,"to_in_001",24777
2024,23060710,"to_in_007",12833
2024,23060710,"to_in_008",11944
2024,23060720,"to_in_001",26938
2024,23060720,"to_in_007",12934
2024,23060720,"to_in_008",14004
2024,23070,"to_in_001",278600
2024,23070,"to_in_007",137693
2024,23070,"to_in_008",140907
2024,23070510,"to_in_001",25950
2024,23070510,"to_in_007",12897
2024,23070510,"to_in_008",13053
2024,23070520,"to_in_001",26337
2024,23070520,"to_in_007",13227
2024,23070520,"to_in_008",13110
2024,23070530,"to_in_001",18070
2024,23070530,"to_in_007",9281
2024,23070530,"to_in_008",8789
2024,23070540,"to_in_001",14722
2024,23070540,"to_in_007",7097
2024,23070540,"to_in_008",7625
2024,23070550,"to_in_001",17282
2024,23070550,"to_in_007",8186
2024,23070550,"to_in_008",9096
2024,23070560,"to_in_001",25395
2024,23070560,"to_in_007",12516
2024,23070560,"to_in_008",12879
2024,23070570,"to_in_001",23449
2024,23070570,"to_in_007",11434
2024,23070570,"to_in_008",12015
2024,23070580,"to_in_001",32604
2024,23070580,"to_in_007",16217
2024,23070580,"to_in_008",16387
2024,23070610,"to_in_001",30940
2024,23070610,"to_in_007",15242
2024,23070610,"to_in_008",15698
2024,23070620,"to_in_001",22317
2024,23070620,"to_in_007",11123
2024,23070620,"to_in_008",11194
2024,23070630,"to_in_001",18544
2024,23070630,"to_in_007",9154
2024,23070630,"to_in_008",9390
2024,23070640,"to_in_001",22990
2024,23070640,"to_in_007",11319
2024,23070640,"to_in_008",11671
2024,23080,"to_in_001",634066
2024,23080,"to_in_007",321792
2024,23080,"to_in_008",312274
2024,23080510,"to_in_001",54558
2024,23080510,"to_in_007",27995
2024,23080510,"to_in_008",26563
2024,23080531,"to_in_001",37088
2024,23080531,"to_in_007",18756
2024,23080531,"to_in_008",18332
2024,23080541,"to_in_001",41399
2024,23080541,"to_in_007",20503
2024,23080541,"to_in_008",20896
2024,23080550,"to_in_001",16839
2024,23080550,"to_in_007",8590
2024,23080550,"to_in_008",8249
2024,23080560,"to_in_001",8527
2024,23080560,"to_in_007",4275
2024,23080560,"to_in_008",4252
2024,23080580,"to_in_001",20369
2024,23080580,"to_in_007",10554
2024,23080580,"to_in_008",9815
2024,23080590,"to_in_001",12940
2024,23080590,"to_in_007",6979
2024,23080590,"to_in_008",5961
2024,23080600,"to_in_001",12436
2024,23080600,"to_in_007",6219
2024,23080600,"to_in_008",6217
2024,23080620,"to_in_001",14299
2024,23080620,"to_in_007",8045
2024,23080620,"to_in_008",6254
2024,23080630,"to_in_001",17874
2024,23080630,"to_in_007",8737
2024,23080630,"to_in_008",9137
2024,23080640,"to_in_001",15304
2024,23080640,"to_in_007",7826
2024,23080640,"to_in_008",7478
2024,23080650,"to_in_001",12325
2024,23080650,"to_in_007",6377
2024,23080650,"to_in_008",5948
2024,23080730,"to_in_001",29597
2024,23080730,"to_in_007",15114
2024,23080730,"to_in_008",14483
2024,23080740,"to_in_001",29926
2024,23080740,"to_in_007",14867
2024,23080740,"to_in_008",15059
2024,23080780,"to_in_001",46731
2024,23080780,"to_in_007",23217
2024,23080780,"to_in_008",23514
2024,23080790,"to_in_001",35617
2024,23080790,"to_in_007",17810
2024,23080790,"to_in_008",17807
2024,23080800,"to_in_001",33908
2024,23080800,"to_in_007",17813
2024,23080800,"to_in_008",16095
2024,23080810,"to_in_001",22957
2024,23080810,"to_in_007",11658
2024,23080810,"to_in_008",11299
2024,23080840,"to_in_001",26769
2024,23080840,"to_in_007",14662
2024,23080840,"to_in_008",12107
2024,23080850,"to_in_001",28110
2024,23080850,"to_in_007",13902
2024,23080850,"to_in_008",14208
2024,23080860,"to_in_001",20968
2024,23080860,"to_in_007",10360
2024,23080860,"to_in_008",10608
2024,23080870,"to_in_001",24476
2024,23080870,"to_in_007",12386
2024,23080870,"to_in_008",12090
2024,23080880,"to_in_001",71049
2024,23080880,"to_in_007",35147
2024,23080880,"to_in_008",35902
2024,23090,"to_in_001",421789
2024,23090,"to_in_007",212463
2024,23090,"to_in_008",209326
2024,23090520,"to_in_001",14038
2024,23090520,"to_in_007",6984
2024,23090520,"to_in_008",7054
2024,23090540,"to_in_001",14743
2024,23090540,"to_in_007",7383
2024,23090540,"to_in_008",7360
2024,23090560,"to_in_001",22622
2024,23090560,"to_in_007",11279
2024,23090560,"to_in_008",11343
2024,23090570,"to_in_001",6920
2024,23090570,"to_in_007",3666
2024,23090570,"to_in_008",3254
2024,23090590,"to_in_001",44969
2024,23090590,"to_in_007",22477
2024,23090590,"to_in_008",22492
2024,23090600,"to_in_001",34612
2024,23090600,"to_in_007",17250
2024,23090600,"to_in_008",17362
2024,23090610,"to_in_001",16965
2024,23090610,"to_in_007",8185
2024,23090610,"to_in_008",8780
2024,23090620,"to_in_001",21587
2024,23090620,"to_in_007",10660
2024,23090620,"to_in_008",10927
2024,23090650,"to_in_001",21016
2024,23090650,"to_in_007",11013
2024,23090650,"to_in_008",10003
2024,23090660,"to_in_001",21822
2024,23090660,"to_in_007",10874
2024,23090660,"to_in_008",10948
2024,23090670,"to_in_001",12160
2024,23090670,"to_in_007",6056
2024,23090670,"to_in_008",6104
2024,23090680,"to_in_001",19623
2024,23090680,"to_in_007",9682
2024,23090680,"to_in_008",9941
2024,23090690,"to_in_001",20509
2024,23090690,"to_in_007",10332
2024,23090690,"to_in_008",10177
2024,23090700,"to_in_001",21384
2024,23090700,"to_in_007",10552
2024,23090700,"to_in_008",10832
2024,23090710,"to_in_001",11724
2024,23090710,"to_in_007",5655
2024,23090710,"to_in_008",6069
2024,23090720,"to_in_001",18682
2024,23090720,"to_in_007",9086
2024,23090720,"to_in_008",9596
2024,23090730,"to_in_001",13622
2024,23090730,"to_in_007",6682
2024,23090730,"to_in_008",6940
2024,23090740,"to_in_001",13964
2024,23090740,"to_in_007",7569
2024,23090740,"to_in_008",6395
2024,23090750,"to_in_001",16151
2024,23090750,"to_in_007",7942
2024,23090750,"to_in_008",8209
2024,23090760,"to_in_001",23277
2024,23090760,"to_in_007",13035
2024,23090760,"to_in_008",10242
2024,23090770,"to_in_001",31399
2024,23090770,"to_in_007",16101
2024,23090770,"to_in_008",15298
2024,23510,"to_in_001",66309
2024,23510,"to_in_007",33312
2024,23510,"to_in_008",32997
2024,23510110,"to_in_001",21087
2024,23510110,"to_in_007",10444
2024,23510110,"to_in_008",10643
2024,23510310,"to_in_001",8364
2024,23510310,"to_in_007",4170
2024,23510310,"to_in_008",4194
2024,23510320,"to_in_001",5205
2024,23510320,"to_in_007",2629
2024,23510320,"to_in_008",2576
2024,23510330,"to_in_001",6924
2024,23510330,"to_in_007",3482
2024,23510330,"to_in_008",3442
2024,23510340,"to_in_001",4240
2024,23510340,"to_in_007",2164
2024,23510340,"to_in_008",2076
2024,23510350,"to_in_001",3977
2024,23510350,"to_in_007",1999
2024,23510350,"to_in_008",1978
2024,23510360,"to_in_001",2759
2024,23510360,"to_in_007",1380
2024,23510360,"to_in_008",1379
2024,23510370,"to_in_001",3763
2024,23510370,"to_in_007",1901
2024,23510370,"to_in_008",1862
2024,23510380,"to_in_001",1826
2024,23510380,"to_in_007",911
2024,23510380,"to_in_008",915
2024,23510390,"to_in_001",3169
2024,23510390,"to_in_007",1593
2024,23510390,"to_in_008",1576
2024,23510400,"to_in_001",2499
2024,23510400,"to_in_007",1296
2024,23510400,"to_in_008",1203
2024,23510410,"to_in_001",1906
2024,23510410,"to_in_007",1020
2024,23510410,"to_in_008",886
2024,23510420,"to_in_001",590
2024,23510420,"to_in_007",323
2024,23510420,"to_in_008",267
2024,23520,"to_in_001",19192
2024,23520,"to_in_007",11165
2024,23520,"to_in_008",8027
2024,23520310,"to_in_001",1836
2024,23520310,"to_in_007",980
2024,23520310,"to_in_008",856
2024,23520320,"to_in_001",2100
2024,23520320,"to_in_007",1417
2024,23520320,"to_in_008",683
2024,23520330,"to_in_001",4550
2024,23520330,"to_in_007",2709
2024,23520330,"to_in_008",1841
2024,23520340,"to_in_001",1440
2024,23520340,"to_in_007",887
2024,23520340,"to_in_008",553
2024,23520350,"to_in_001",1769
2024,23520350,"to_in_007",993
2024,23520350,"to_in_008",776
2024,23520360,"to_in_001",1286
2024,23520360,"to_in_007",710
2024,23520360,"to_in_008",576
2024,23520370,"to_in_001",6211
2024,23520370,"to_in_007",3469
2024,23520370,"to_in_008",2742
2024,24,"to_in_001",1444170
2024,24,"to_in_007",715799
2024,24,"to_in_008",728371
2024,24010,"to_in_001",111289
2024,24010,"to_in_007",54991
2024,24010,"to_in_008",56298
2024,24010510,"to_in_001",5692
2024,24010510,"to_in_007",2722
2024,24010510,"to_in_008",2970
2024,24010540,"to_in_001",3862
2024,24010540,"to_in_007",1974
2024,24010540,"to_in_008",1888
2024,24010560,"to_in_001",10162
2024,24010560,"to_in_007",5288
2024,24010560,"to_in_008",4874
2024,24010580,"to_in_001",13313
2024,24010580,"to_in_007",6489
2024,24010580,"to_in_008",6824
2024,24010590,"to_in_001",7704
2024,24010590,"to_in_007",3866
2024,24010590,"to_in_008",3838
2024,24010610,"to_in_001",9490
2024,24010610,"to_in_007",4667
2024,24010610,"to_in_008",4823
2024,24010620,"to_in_001",4580
2024,24010620,"to_in_007",2411
2024,24010620,"to_in_008",2169
2024,24010630,"to_in_001",4546
2024,24010630,"to_in_007",2374
2024,24010630,"to_in_008",2172
2024,24010640,"to_in_001",6626
2024,24010640,"to_in_007",3403
2024,24010640,"to_in_008",3223
2024,24010680,"to_in_001",7273
2024,24010680,"to_in_007",3493
2024,24010680,"to_in_008",3780
2024,24010710,"to_in_001",10825
2024,24010710,"to_in_007",5182
2024,24010710,"to_in_008",5643
2024,24010720,"to_in_001",9088
2024,24010720,"to_in_007",4395
2024,24010720,"to_in_008",4693
2024,24010730,"to_in_001",18128
2024,24010730,"to_in_007",8727
2024,24010730,"to_in_008",9401
2024,24020,"to_in_001",278639
2024,24020,"to_in_007",136908
2024,24020,"to_in_008",141731
2024,24020510,"to_in_001",3001
2024,24020510,"to_in_007",1418
2024,24020510,"to_in_008",1583
2024,24020530,"to_in_001",4086
2024,24020530,"to_in_007",1994
2024,24020530,"to_in_008",2092
2024,24020540,"to_in_001",11510
2024,24020540,"to_in_007",5642
2024,24020540,"to_in_008",5868
2024,24020550,"to_in_001",4325
2024,24020550,"to_in_007",2251
2024,24020550,"to_in_008",2074
2024,24020560,"to_in_001",5608
2024,24020560,"to_in_007",2914
2024,24020560,"to_in_008",2694
2024,24020570,"to_in_001",10495
2024,24020570,"to_in_007",5459
2024,24020570,"to_in_008",5036
2024,24020580,"to_in_001",24129
2024,24020580,"to_in_007",12190
2024,24020580,"to_in_008",11939
2024,24020590,"to_in_001",22179
2024,24020590,"to_in_007",10809
2024,24020590,"to_in_008",11370
2024,24020600,"to_in_001",15521
2024,24020600,"to_in_007",7411
2024,24020600,"to_in_008",8110
2024,24020610,"to_in_001",19277
2024,24020610,"to_in_007",9682
2024,24020610,"to_in_008",9595
2024,24020620,"to_in_001",8795
2024,24020620,"to_in_007",4295
2024,24020620,"to_in_008",4500
2024,24020630,"to_in_001",19133
2024,24020630,"to_in_007",9295
2024,24020630,"to_in_008",9838
2024,24020640,"to_in_001",7164
2024,24020640,"to_in_007",3611
2024,24020640,"to_in_008",3553
2024,24020660,"to_in_001",29105
2024,24020660,"to_in_007",13934
2024,24020660,"to_in_008",15171
2024,24020670,"to_in_001",33965
2024,24020670,"to_in_007",16890
2024,24020670,"to_in_008",17075
2024,24020680,"to_in_001",18891
2024,24020680,"to_in_007",8947
2024,24020680,"to_in_008",9944
2024,24020690,"to_in_001",26503
2024,24020690,"to_in_007",13049
2024,24020690,"to_in_008",13454
2024,24020700,"to_in_001",14952
2024,24020700,"to_in_007",7117
2024,24020700,"to_in_008",7835
2024,24030,"to_in_001",208707
2024,24030,"to_in_007",99918
2024,24030,"to_in_008",108789
2024,24030510,"to_in_001",6492
2024,24030510,"to_in_007",2939
2024,24030510,"to_in_008",3553
2024,24030520,"to_in_001",6538
2024,24030520,"to_in_007",3144
2024,24030520,"to_in_008",3394
2024,24030530,"to_in_001",8907
2024,24030530,"to_in_007",4194
2024,24030530,"to_in_008",4713
2024,24030540,"to_in_001",4511
2024,24030540,"to_in_007",2327
2024,24030540,"to_in_008",2184
2024,24030570,"to_in_001",8165
2024,24030570,"to_in_007",4094
2024,24030570,"to_in_008",4071
2024,24030600,"to_in_001",7990
2024,24030600,"to_in_007",4051
2024,24030600,"to_in_008",3939
2024,24030610,"to_in_001",5652
2024,24030610,"to_in_007",2786
2024,24030610,"to_in_008",2866
2024,24030620,"to_in_001",11320
2024,24030620,"to_in_007",5313
2024,24030620,"to_in_008",6007
2024,24030630,"to_in_001",6907
2024,24030630,"to_in_007",3387
2024,24030630,"to_in_008",3520
2024,24030640,"to_in_001",20929
2024,24030640,"to_in_007",10150
2024,24030640,"to_in_008",10779
2024,24030650,"to_in_001",7281
2024,24030650,"to_in_007",3627
2024,24030650,"to_in_008",3654
2024,24030670,"to_in_001",22021
2024,24030670,"to_in_007",10669
2024,24030670,"to_in_008",11352
2024,24030680,"to_in_001",12532
2024,24030680,"to_in_007",5854
2024,24030680,"to_in_008",6678
2024,24030690,"to_in_001",27065
2024,24030690,"to_in_007",12614
2024,24030690,"to_in_008",14451
2024,24030700,"to_in_001",7919
2024,24030700,"to_in_007",3844
2024,24030700,"to_in_008",4075
2024,24030710,"to_in_001",28182
2024,24030710,"to_in_007",13285
2024,24030710,"to_in_008",14897
2024,24030720,"to_in_001",16296
2024,24030720,"to_in_007",7640
2024,24030720,"to_in_008",8656
2024,24040,"to_in_001",433088
2024,24040,"to_in_007",214530
2024,24040,"to_in_008",218558
2024,24040510,"to_in_001",4304
2024,24040510,"to_in_007",2224
2024,24040510,"to_in_008",2080
2024,24040540,"to_in_001",3668
2024,24040540,"to_in_007",1856
2024,24040540,"to_in_008",1812
2024,24040550,"to_in_001",13781
2024,24040550,"to_in_007",6750
2024,24040550,"to_in_008",7031
2024,24040560,"to_in_001",12657
2024,24040560,"to_in_007",6450
2024,24040560,"to_in_008",6207
2024,24040570,"to_in_001",42653
2024,24040570,"to_in_007",21304
2024,24040570,"to_in_008",21349
2024,24040580,"to_in_001",18527
2024,24040580,"to_in_007",8961
2024,24040580,"to_in_008",9566
2024,24040590,"to_in_001",11236
2024,24040590,"to_in_007",5587
2024,24040590,"to_in_008",5649
2024,24040600,"to_in_001",13378
2024,24040600,"to_in_007",6574
2024,24040600,"to_in_008",6804
2024,24040610,"to_in_001",22464
2024,24040610,"to_in_007",10969
2024,24040610,"to_in_008",11495
2024,24040620,"to_in_001",15507
2024,24040620,"to_in_007",7569
2024,24040620,"to_in_008",7938
2024,24040630,"to_in_001",5563
2024,24040630,"to_in_007",2735
2024,24040630,"to_in_008",2828
2024,24040640,"to_in_001",22624
2024,24040640,"to_in_007",11114
2024,24040640,"to_in_008",11510
2024,24040650,"to_in_001",15145
2024,24040650,"to_in_007",7366
2024,24040650,"to_in_008",7779
2024,24040660,"to_in_001",14549
2024,24040660,"to_in_007",6888
2024,24040660,"to_in_008",7661
2024,24040670,"to_in_001",7187
2024,24040670,"to_in_007",3566
2024,24040670,"to_in_008",3621
2024,24040680,"to_in_001",14529
2024,24040680,"to_in_007",7107
2024,24040680,"to_in_008",7422
2024,24040690,"to_in_001",11831
2024,24040690,"to_in_007",5656
2024,24040690,"to_in_008",6175
2024,24040700,"to_in_001",13201
2024,24040700,"to_in_007",6748
2024,24040700,"to_in_008",6453
2024,24040710,"to_in_001",12880
2024,24040710,"to_in_007",6280
2024,24040710,"to_in_008",6600
